Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
2704	0.09101943026198508	ORPHA:52056	ulnar/fibula ray defect-brachydactyly syndrome	HP:0000272	
2704	0.09101943026198508	ORPHA:1818	ectodermal dysplasia, trichoodontoonychial type	HP:0000366	
2704	0.09101943026198508	ORPHA:2487	lower limb deficiency-hypospadias syndrome	HP:0000047	
2704	0.09101943026198508	ORPHA:2812	Parana hard-skin syndrome	HP:0000311	
2704	0.09101943026198508	ORPHA:141179	non-involuting congenital hemangioma	HP:0001015	
2704	0.09101943026198508	ORPHA:2492	limb transversal defect-cardiac anomaly syndrome	HP:0001171	
2704	0.09101943026198508	ORPHA:1423	lethal recessive chondrodysplasia	HP:0000158	
2704	0.09101943026198508	ORPHA:166100	otospondylomegaepiphyseal dysplasia, autosomal dominant	HP:0000162	COL2A1,COL11A2
2704	0.09101943026198508	ORPHA:141096	supernumerary nostril	HP:0000271	
2704	0.09101943026198508	ORPHA:93316	spondylometaphyseal dysplasia, Schmidt type	HP:0000545	COL2A1
2704	0.09101943026198508	ORPHA:166016	multiple epiphyseal dysplasia, Lowry type	HP:0000175	
2704	0.09101943026198508	ORPHA:402075	familial bicuspid aortic valve	HP:0000822	NKX2-5,GATA5,NOTCH1,ROBO4,SMAD6
2704	0.09101943026198508	ORPHA:45453	incessant infant ventricular tachycardia	HP:0001557	
2704	0.09101943026198508	ORPHA:50944	Sch̦pf-Schulz-Passarge syndrome	HP:0000320	WNT10A
2704	0.09101943026198508	ORPHA:2199	epidermolytic palmoplantar keratoderma, 1	HP:0000964	KRT16,KRT1,KRT9
2704	0.09101943026198508	ORPHA:93307	multiple epiphyseal dysplasia type 4	HP:0000175	SLC26A2
2704	0.09101943026198508	ORPHA:2795	polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000016	
2704	0.09101943026198508	ORPHA:79302	congenital bile acid synthesis defect 3	HP:0000952	CYP7B1
2704	0.09101943026198508	ORPHA:280779	cutaneous collagenous vasculopathy	HP:0000967	
2704	0.09101943026198508	ORPHA:79099	interstitial granulomatous dermatitis with arthritis	HP:0000989	
2704	0.09101943026198508	ORPHA:2619	brachydactylous dwarfism, Mseleni type	HP:0000938	
2704	0.09101943026198508	ORPHA:721	gray platelet syndrome	HP:0000140	NBEAL2
2704	0.09101943026198508	ORPHA:1909	indomethacin embryofetopathy	HP:0000003	
2704	0.09101943026198508	ORPHA:2786	osteoporosis-oculocutaneous hypopigmentation syndrome	HP:0000479	
2704	0.09101943026198508	ORPHA:1369	Sengers syndrome	HP:0000486	TKFC,SLC25A4,AGK
2704	0.09101943026198508	ORPHA:231249	hemoglobin E-beta-thalassemia syndrome	HP:0001903	HBB
2704	0.09101943026198508	ORPHA:1221	cheilitis glandularis	HP:0000179	
2704	0.09101943026198508	ORPHA:735	porokeratosis of Mibelli	HP:0000962	PMVK,MVK
2704	0.09101943026198508	ORPHA:157801	mesoaxial synostotic syndactyly with phalangeal reduction	HP:0001770	BHLHA9
2704	0.09101943026198508	ORPHA:457050	autosomal dominant mitochondrial myopathy with exercise intolerance	HP:0002091	CHCHD10
2704	0.09101943026198508	ORPHA:2634	mesomelic dwarfism, Reinhardt-Pfeiffer type	HP:0000486	
2704	0.09101943026198508	ORPHA:1278	brachydactyly-preaxial hallux varus syndrome	HP:0000174	
2704	0.09101943026198508	ORPHA:79085	AKT2-related familial partial lipodystrophy	HP:0000147	AKT2
2704	0.09101943026198508	ORPHA:166277	wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	HP:0000268	
2704	0.09101943026198508	ORPHA:69125	anonychia with flexural pigmentation	HP:0000444	
2704	0.09101943026198508	ORPHA:1856	spondyloperipheral dysplasia	HP:0000175	COL2A1
2704	0.09101943026198508	ORPHA:241	dyschromatosis universalis hereditaria	HP:0000365	ABCB6
2704	0.09101943026198508	ORPHA:2717	oculotrichoanal syndrome	HP:0000316	FREM1
2704	0.09101943026198508	ORPHA:53693	GRACILE syndrome	HP:0000365	BCS1L
2704	0.09101943026198508	ORPHA:93356	spondyloepimetaphyseal dysplasia, Missouri type	HP:0000944	MMP13
2704	0.09101943026198508	ORPHA:3316	Thomas syndrome	HP:0000003	
2704	0.09101943026198508	ORPHA:85435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	HP:0000689	
2704	0.09101943026198508	ORPHA:2069	gastrocutaneous syndrome	HP:0000316	
2704	0.09101943026198508	ORPHA:1116	aplasia cutis congenita-intestinal lymphangiectasia syndrome	HP:0000545	
2704	0.09101943026198508	ORPHA:263534	acral peeling skin syndrome	HP:0000953	TGM5,CSTA
2704	0.09101943026198508	ORPHA:79480	pemphigus erythematosus	HP:0000989	
2704	0.09101943026198508	ORPHA:1923	methimazole embryofetopathy	HP:0000047	
2704	0.09101943026198508	ORPHA:2777	osteomesopyknosis	HP:0001939	
2704	0.09101943026198508	ORPHA:79084	familial partial lipodystrophy, Kobberling type	HP:0000147	LMNA
2704	0.09101943026198508	ORPHA:238459	SLC35A1-congenital disorder of glycosylation	HP:0001873	SLC35A1
2704	0.09101943026198508	ORPHA:1876	oculogastrointestinal muscular dystrophy	HP:0000508	
2704	0.09101943026198508	ORPHA:422	pulmonary arterial hypertension	HP:0001279	KCNK3,SOX17,CAV1,ATP13A3,SMAD9,KDR,BMPR2,TBX4,GDF2
2704	0.09101943026198508	ORPHA:231401	alpha-thalassemia-myelodysplastic syndrome	HP:0000978	ATRX
2704	0.09101943026198508	ORPHA:3202	dehydrated hereditary stomatocytosis	HP:0000969	SLC4A1,PIEZO1,KCNN4
2704	0.09101943026198508	ORPHA:33111	granulomatous slack skin disease	HP:0000121	
2704	0.09101943026198508	ORPHA:83454	glomuvenous malformation	HP:0002629	GLMN
2704	0.09101943026198508	ORPHA:70475	radiation proctitis	HP:0002014	
2704	0.09101943026198508	ORPHA:63442	Angel-shaped phalango-epiphyseal dysplasia	HP:0000668	GDF5
2704	0.09101943026198508	ORPHA:2025	gingival fibromatosis-facial dysmorphism syndrome	HP:0000169	
2704	0.09101943026198508	ORPHA:3241	deafness-craniofacial syndrome	HP:0000164	
2704	0.09101943026198508	ORPHA:1906	fetal valproate syndrome	HP:0000160	
2704	0.09101943026198508	ORPHA:2868	short stature-valvular heart disease-characteristic facies syndrome	HP:0000164	
2704	0.09101943026198508	ORPHA:45	adenosine monophosphate deaminase deficiency	HP:0002151	AMPD1,AMPD3
2704	0.09101943026198508	ORPHA:83453	vulvovaginal gingival syndrome	HP:0000055	
2704	0.09101943026198508	ORPHA:3248	distal symphalangism	HP:0001387	
2704	0.09101943026198508	ORPHA:1354	heart defects-limb shortening syndrome	HP:0000772	
2704	0.09101943026198508	ORPHA:97290	familial papillary thyroid carcinoma with renal papillary neoplasia	HP:0000853	
2704	0.09101943026198508	ORPHA:1643	Xp22.3 microdeletion syndrome	HP:0000044	
2704	0.09101943026198508	ORPHA:2695	bifid nose	HP:0000316	
2704	0.09101943026198508	ORPHA:2138	46,XX ovotesticular disorder of sex development	HP:0000008	SRY,SOX9,NR5A1
2704	0.09101943026198508	ORPHA:1253	Ascher syndrome	HP:0000177	
2704	0.09101943026198508	ORPHA:263665	NK-cell enteropathy	HP:0000969	
2704	0.09101943026198508	ORPHA:424016	anal canal adenocarcinoma	HP:0002025	
2704	0.09101943026198508	ORPHA:79319	MPI-congenital disorder of glycosylation	HP:0001004	MPI
2704	0.09101943026198508	ORPHA:1345	cardiomyopathy-cataract-hip spine disease syndrome	HP:0000518	
2704	0.09101943026198508	ORPHA:71276	silent sinus syndrome	HP:0000478	
2704	0.09101943026198508	ORPHA:53035	Caroli disease	HP:0000113	PKHD1
2704	0.09101943026198508	ORPHA:724	idiopathic acute eosinophilic pneumonia	HP:0001879	
2704	0.09101943026198508	ORPHA:3348	tracheobronchopathia osteochondroplastica	HP:0001609	
2704	0.09101943026198508	ORPHA:1972	lethal faciocardiomelic dysplasia	HP:0000160	
2704	0.09101943026198508	ORPHA:93388	brachydactyly type A1	HP:0001204	GDF5,BMPR1B,IHH
2704	0.09101943026198508	ORPHA:1028	ameloonychohypohidrotic syndrome	HP:0000232	
2704	0.09101943026198508	ORPHA:75392	Ehlers-Danlos syndrome, periodontitis type	HP:0000212	C1R,C1S
2704	0.09101943026198508	ORPHA:766	pyruvate kinase deficiency of red cells	HP:0001744	PKLR
2704	0.09101943026198508	ORPHA:82	hereditary antithrombin deficiency	HP:0001976	SERPINC1
2704	0.09101943026198508	ORPHA:2001	cleft lip/palate-intestinal malrotation-cardiopathy syndrome	HP:0000316	
2704	0.09101943026198508	ORPHA:231568	generalized dominant dystrophic epidermolysis bullosa	HP:0000987	COL7A1
2704	0.09101943026198508	ORPHA:1837	ulna metaphyseal dysplasia syndrome	HP:0000164	
2704	0.09101943026198508	ORPHA:1475	renal coloboma syndrome	HP:0000003	PAX2
2704	0.09101943026198508	ORPHA:90156	centrifugal lipodystrophy	HP:0000765	
2704	0.09101943026198508	ORPHA:2547	microphthalmia microtia fetal akinesia	HP:0000014	
2704	0.09101943026198508	ORPHA:2973	46,XX disorder of sex development-anorectal anomalies syndrome	HP:0000003	
2704	0.09101943026198508	ORPHA:139466	SERKAL syndrome	HP:0000036	WNT4
2704	0.09101943026198508	ORPHA:158003	xanthoma disseminatum	HP:0000159	
2704	0.09101943026198508	ORPHA:417	neonatal severe primary hyperparathyroidism	HP:0000774	TRPV6,CASR
2704	0.09101943026198508	ORPHA:592	macrophagic myofasciitis	HP:0001945	
2704	0.09101943026198508	ORPHA:357154	oral submucous fibrosis	HP:0000160	
2704	0.09101943026198508	ORPHA:97332	Kienbock disease	HP:0001376	
2704	0.09101943026198508	ORPHA:84085	Hinman syndrome	HP:0000010	
2704	0.09101943026198508	ORPHA:111	Barth syndrome	HP:0001644	TAFAZZIN
2704	0.09101943026198508	ORPHA:464318	verrucous hemangioma	HP:0001028	
2704	0.09101943026198508	ORPHA:889	cutaneous leukocytoclastic angiitis	HP:0000163	
2704	0.09101943026198508	ORPHA:66661	mast cell sarcoma	HP:0001744	
2704	0.09101943026198508	ORPHA:93384	brachydactyly type C	HP:0001231	GDF5,BMPR1B
2704	0.09101943026198508	ORPHA:399103	nebulin-related early-onset distal myopathy	HP:0000218	NEB
2704	0.09101943026198508	ORPHA:93403	synpolydactyly	HP:0001163	
2704	0.09101943026198508	ORPHA:209902	hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	HP:0001396	CYP7A1
2704	0.09101943026198508	ORPHA:1836	mesomelic dysplasia, Kantaputra type	HP:0000772	
2704	0.09101943026198508	ORPHA:113	Bazex-Dupre-Christol syndrome	HP:0000400	
2704	0.09101943026198508	ORPHA:69735	hypotrichosis-lymphedema-telangiectasia syndrome (grouping)	HP:0000034	SOX18
2704	0.09101943026198508	ORPHA:314795	SHOX-related short stature	HP:0000218	SHOX
2704	0.09101943026198508	ORPHA:3236	conductive deafness-ptosis-skeletal anomalies syndrome	HP:0000174	
2704	0.09101943026198508	ORPHA:93315	spondylometaphyseal dysplasia, 'corner fracture' type	HP:0001636	FN1,COL2A1
2704	0.09101943026198508	ORPHA:2141	diaphragmatic defect-limb deficiency-skull defect syndrome	HP:0000008	
2704	0.09101943026198508	ORPHA:970	hereditary sensory and autonomic neuropathy type 2	HP:0000975	SCN9A,RETREG1,WNK1,KIF1A
2704	0.09101943026198508	ORPHA:79396	epidermolysis bullosa simplex 1A, generalized severe	HP:0000953	KRT14,KRT5
2704	0.09101943026198508	ORPHA:2688	nonimmune chronic idiopathic neutropenia of adults	HP:0001875	
2704	0.09101943026198508	ORPHA:1897	EEM syndrome	HP:0000478	CDH3
2704	0.09101943026198508	ORPHA:210136	pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome	HP:0001409	
2704	0.09101943026198508	ORPHA:157991	generalized eruptive histiocytosis	HP:0000989	
2704	0.09101943026198508	ORPHA:2762	progressive osseous heteroplasia	HP:0000828	GNAS
2704	0.09101943026198508	ORPHA:89937	autosomal dominant hypophosphatemic rickets	HP:0001324	FGF23
2704	0.09101943026198508	ORPHA:2924	autosomal dominant polycystic liver disease	HP:0001732	PRKCSH,SEC63,ALG8,LRP5
2704	0.09101943026198508	ORPHA:35122	congenital sucrase-isomaltase deficiency	HP:0002013	SI
2704	0.09101943026198508	ORPHA:90363	secondary intestinal lymphangiectasia	HP:0001004	
2704	0.09101943026198508	ORPHA:1529	craniofacial-deafness-hand syndrome	HP:0000160	PAX3
2704	0.09101943026198508	ORPHA:2228	tooth and nail syndrome	HP:0000147	MSX1
2704	0.09101943026198508	ORPHA:435651	CIDEC-related familial partial lipodystrophy	HP:0000147	CIDEC
2704	0.09101943026198508	ORPHA:2831	rhizomelic dysplasia, Patterson-Lowry type	HP:0000286	
2704	0.09101943026198508	ORPHA:171866	spondyloepimetaphyseal dysplasia, aggrecan type	HP:0000303	ACAN
2704	0.09101943026198508	ORPHA:1406	Charlie M syndrome	HP:0000160	
2704	0.09101943026198508	ORPHA:1031	amelogenesis imperfecta type 1G	HP:0000083	FAM20A
2704	0.09101943026198508	ORPHA:2639	acromesomelic dysplasia 2B	HP:0000446	BMPR1B,GDF5
2704	0.09101943026198508	ORPHA:1660	dermo-odonto dysplasia	HP:0000303	
2704	0.09101943026198508	ORPHA:2631	mesomelic dwarfism-cleft palate-camptodactyly syndrome	HP:0000175	
2704	0.09101943026198508	ORPHA:280356	PLIN1-related familial partial lipodystrophy	HP:0000147	PLIN1
2704	0.09101943026198508	ORPHA:87503	mal de Meleda	HP:0000975	SLURP1
2704	0.09101943026198508	ORPHA:1865	Silverman-Handmaker type dyssegmental dysplasia	HP:0000023	HSPG2
2704	0.09101943026198508	ORPHA:59303	neonatal ichthyosis-sclerosing cholangitis syndrome	HP:0000535	CLDN1
2704	0.09101943026198508	ORPHA:1525	cranio-osteoarthropathy	HP:0000239	HPGD
2704	0.09101943026198508	ORPHA:329	congenital factor XI deficiency	HP:0000132	F11
2704	0.09101943026198508	ORPHA:2771	Bruck syndrome	HP:0000325	PLOD2,FKBP10
2704	0.09101943026198508	ORPHA:99000	adult-onset foveomacular vitelliform dystrophy	HP:0000478	BEST1,PRPH2,IMPG2,IMPG1
2704	0.09101943026198508	ORPHA:859	transcobalamin II deficiency	HP:0001873	TCN2
2704	0.09101943026198508	ORPHA:90348	autosomal dominant cutis laxa	HP:0000023	ALDH18A1,FBLN5,ELN
2704	0.09101943026198508	ORPHA:1563	Dahlberg-Borer-Newcomer syndrome	HP:0000083	
2704	0.09101943026198508	ORPHA:90797	partial androgen insensitivity syndrome	HP:0000028	AR
2704	0.09101943026198508	ORPHA:523	hereditary leiomyomatosis and renal cell cancer	HP:0000131	FH
2704	0.09101943026198508	ORPHA:254478	lichen planus pemphigoides	HP:0000498	
2704	0.09101943026198508	ORPHA:3319	congenital amegakaryocytic thrombocytopenia 1	HP:0000280	THPO,MPL
2704	0.09101943026198508	ORPHA:424019	anal canal squamous cell carcinoma	HP:0002025	
2704	0.09101943026198508	ORPHA:345	dissecting cellulitis of the scalp	HP:0000969	
2704	0.09101943026198508	ORPHA:2300	multiple intestinal atresia	HP:0001561	TTC7A
2704	0.09101943026198508	ORPHA:49804	lichen amyloidosis	HP:0000989	
2704	0.09101943026198508	ORPHA:88	idiopathic aplastic anemia	HP:0000225	TERT,IFNG,PRF1,SBDS,TERC
2704	0.09101943026198508	ORPHA:300751	dilated cardiomyopathy 1A	HP:0001279	LMNA
2704	0.09101943026198508	ORPHA:606	myotonic dystrophy type 2	HP:0000518	CNBP
2704	0.09101943026198508	ORPHA:55881	adamantinoma	HP:0002653	
2704	0.09101943026198508	ORPHA:228396	ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome	HP:0000308	
2704	0.09101943026198508	ORPHA:3424	velo-facial-skeletal syndrome	HP:0000164	
2704	0.09101943026198508	ORPHA:2632	Langer mesomelic dysplasia	HP:0000218	SHOX
2704	0.09101943026198508	ORPHA:1112	Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome	HP:0000055	
2704	0.09101943026198508	ORPHA:2307	IVIC syndrome	HP:0000143	SALL4
2704	0.09101943026198508	ORPHA:3093	congenital aortic valve stenosis	HP:0001645	
2704	0.09101943026198508	ORPHA:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000028	
2704	0.09101943026198508	ORPHA:1997	blepharocheilodontic syndrome	HP:0000316	CDH1,CTNND1
2704	0.09101943026198508	ORPHA:1916	diethylstilbestrol syndrome	HP:0000013	
2704	0.09101943026198508	ORPHA:1461	criss-cross heart	HP:0000765	
2704	0.09101943026198508	ORPHA:85173	IMAGe syndrome	HP:0000028	POLE,CDKN1C
2704	0.09101943026198508	ORPHA:1573	congenital hypotrichosis with juvenile macular dystrophy	HP:0000608	CDH3
2704	0.09101943026198508	ORPHA:99879	familial isolated hyperparathyroidism	HP:0000083	MEN1,CDC73,GCM2
2704	0.09101943026198508	ORPHA:70578	adult acute respiratory distress syndrome	HP:0001733	
2704	0.09101943026198508	ORPHA:199267	infantile digital fibromatosis	HP:0000962	
2704	0.09101943026198508	ORPHA:90036	mixed-type autoimmune hemolytic anemia	HP:0000980	
2704	0.09101943026198508	ORPHA:168816	peritoneal multicystic mesothelioma	HP:0000132	
2704	0.09101943026198508	ORPHA:284400	urinary bladder small cell neuroendocrine carcinoma	HP:0000010	
2704	0.09101943026198508	ORPHA:86893	nodular lymphocyte predominant Hodgkin lymphoma	HP:0000975	
2704	0.09101943026198508	ORPHA:2098	acromesomelic dysplasia 2A	HP:0001156	GDF5,BMPR1B
2704	0.09101943026198508	ORPHA:93383	brachydactyly type B	HP:0001773	
2704	0.09101943026198508	ORPHA:275	severe combined immunodeficiency due to DCLRE1C deficiency	HP:0000388	DCLRE1C
2704	0.09101943026198508	ORPHA:2741	ophthalmomandibulomelic dysplasia	HP:0000485	
2704	0.09101943026198508	ORPHA:3352	tricho-dento-osseous syndrome	HP:0000264	DLX3
2704	0.09101943026198508	ORPHA:440354	autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	HP:0000162	COL11A1
2704	0.09101943026198508	ORPHA:217390	combined immunodeficiency due to DOCK8 deficiency	HP:0000389	DOCK8
2704	0.09101943026198508	ORPHA:325345	46,XY ovotesticular disorder of sex development	HP:0000023	
2704	0.09101943026198508	ORPHA:3353	trichodermodysplasia-dental alterations syndrome	HP:0000008	
2704	0.09101943026198508	ORPHA:141184	rapidly involuting congenital hemangioma	HP:0001015	
2704	0.09101943026198508	ORPHA:1486	lethal congenital contracture syndrome 1	HP:0000316	GLE1
2704	0.09101943026198508	ORPHA:753	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	HP:0000028	SRD5A2
2704	0.09101943026198508	ORPHA:983	46,XY sex reversal 11	HP:0000008	DHX37
2704	0.09101943026198508	ORPHA:34217	Naxos disease	HP:0000204	JUP
2704	0.09101943026198508	ORPHA:79394	congenital non-bullous ichthyosiform erythroderma	HP:0000365	SULT2B1,NIPAL4,ALOX12B,TGM1,ALOXE3,PNPLA1,CERS3,SDR9C7,ABCA12
2704	0.09101943026198508	ORPHA:242	46,XY complete gonadal dysgenesis	HP:0000037	WT1,DMRT1,SRY,DHH,MAP3K1,NR5A1,CBX2,DHX37,NR0B1,SOX9
2704	0.09101943026198508	ORPHA:79148	elastosis perforans serpiginosa	HP:0000271	
2704	0.09101943026198508	ORPHA:1436	skeletal dysplasia-intellectual disability syndrome	HP:0001156	
2704	0.09101943026198508	ORPHA:99925	invasive hydatidiform mole	HP:0011433	
2704	0.09101943026198508	ORPHA:54251	corticosteroid-sensitive aseptic abscess syndrome	HP:0000035	
2704	0.09101943026198508	ORPHA:952	acrofacial dysostosis, Weyers type	HP:0000164	EVC,EVC2,CTNNB1
2704	0.09101943026198508	ORPHA:40	acromesomelic dysplasia 1, Maroteaux type	HP:0000268	NPR2
2704	0.09101943026198508	ORPHA:3329	tibial aplasia-ectrodactyly syndrome	HP:0000396	BHLHA9
2704	0.09101943026198508	ORPHA:1154	arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome	HP:0000023	PIEZO2
2704	0.09101943026198508	ORPHA:2890	pili torti-onychodysplasia syndrome	HP:0000175	
2704	0.09101943026198508	ORPHA:2412	dislocation of the hip-dysmorphism syndrome	HP:0000023	TRIM33
2704	0.09101943026198508	ORPHA:300298	severe congenital hypochromic anemia with ringed sideroblasts	HP:0000027	STEAP3
2704	0.09101943026198508	ORPHA:79147	familial reactive perforating collagenosis	HP:0000164	
2704	0.09101943026198508	ORPHA:1427	otospondylomegaepiphyseal dysplasia	HP:0000175	COL11A2
2704	0.09101943026198508	ORPHA:2004	laryngotracheoesophageal cleft	HP:0000961	
2704	0.09101943026198508	ORPHA:158668	epidermolysis bullosa simplex due to plakophilin deficiency	HP:0000221	PKP1
2704	0.09101943026198508	ORPHA:60033	idiopathic bronchiectasis	HP:0001217	CFTR,SCNN1A,SCNN1B,SCNN1G
2704	0.09101943026198508	ORPHA:1447	ring chromosome 4	HP:0001171	
2704	0.09101943026198508	ORPHA:137686	Asherman syndrome	HP:0000140	
2704	0.09101943026198508	ORPHA:79456	diffuse cutaneous mastocytosis	HP:0000989	
2704	0.09101943026198508	ORPHA:63275	pemphigoid gestationis	HP:0000989	
2704	0.09101943026198508	ORPHA:614	Thomsen and Becker disease	HP:0002486	CLCN1
2704	0.09101943026198508	ORPHA:231	dracunculiasis	HP:0000988	
2704	0.09101943026198508	ORPHA:3283	His bundle tachycardia	HP:0001638	
2704	0.09101943026198508	ORPHA:69126	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	HP:0000093	PSTPIP1
2704	0.09101943026198508	ORPHA:435660	LIPE-related familial partial lipodystrophy	HP:0000147	LIPE
2704	0.09101943026198508	ORPHA:1540	Jackson-Weiss syndrome	HP:0000174	FGFR2
2704	0.09101943026198508	ORPHA:63446	acrocapitofemoral dysplasia	HP:0000256	IHH
2704	0.09101943026198508	ORPHA:246	postaxial acrofacial dysostosis	HP:0000175	DHODH
2704	0.09101943026198508	ORPHA:90186	lymphatic malformation 5	HP:0000282	EPHB4
2704	0.09101943026198508	ORPHA:264675	hereditary pulmonary alveolar proteinosis	HP:0001531	CSF2RA,CSF2RB
